Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Mean,Bwd_Pkt_Len_Mean,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Fwd_IAT_Mean,Bwd_IAT_Mean,SYN_Flag_Cnt,ACK_Flag_Cnt,FIN_Flag_Cnt,RST_Flag_Cnt,Pkt_Len_Mean,Pkt_Len_Std,Down_Up_Ratio,Pkt_Size_Avg,Active_Mean,Idle_Mean,Init_Fwd_Win_Byts,Label
11921.492395220059,3,0,163.33330619546902,0.0,54.444435398489674,55.629691097750566,13689.260386312017,419.19348347350865,462.1296954245288,2813.3352978680996,3072.5432111538944,2965.3077287711785,1,0,0,2,55.03706324812012,21.450441785313046,0.9074668409529951,59.449129723282596,2018.1348498200532,2176.8811991874227,3444,Probe
5100.874960370617,2,1,137.9610741351779,23.904446197861382,68.98053706758895,23.904446197861382,31670.80423374348,981.2354207236415,1960.4399603568895,2758.9029082510415,2601.7209083909675,4620.870315696187,1,1,0,1,46.442491632725165,17.27493526682211,0.9471704406310383,47.59155037320797,1471.1337479595832,2909.0312583319032,6873,Probe
4274.716313957687,7,0,245.9853086159752,0.0,35.140758373710746,64.33629035860281,57409.94049353169,87230.84440816687,56.01393724677012,64.74581761251758,90.77087866527927,101.07421047995356,8,0,0,0,49.73852436615678,0.0,0.23567055471600956,50.080539955344506,2932.1307947104365,1056.0665052001664,351,DDoS
213.78337174613577,6,0,317.53956035221086,0.0,52.923260058701814,7.972510331083505,1418959.5852208086,62230.278982440475,44.433855963770064,12.116403842245653,0.0,56.917065947123575,11,0,0,0,30.44788519489266,22.77782389547653,0.0,31.75748659462761,0.0,1083.6837867426432,302,DDoS
38190.931988239485,5,1,626.7498248821821,63.48978887479913,125.34996497643641,63.48978887479913,18068.659004693338,14352.351176090055,153.78355640761876,126.49006019523789,527.9408902809162,810.7054399733086,6,2,1,3,94.41987692561777,62.65217430578654,0.3391639191815603,84.9429375830286,25279.433860564095,9983.642717948145,1337,DoS
90769.48710239911,8,11,1440.8283097135536,1977.4705124516286,180.1035387141942,179.77004658651168,37654.969545150074,90.35597904204207,3039.2841672718005,1582.535441481542,9396.916914517642,9572.15672034558,3,18,3,2,179.93679265035294,29.400634068761235,0.7781686335568807,201.788838604816,48308.863930864165,61199.25581878815,19805,BFA
355360.23953419115,1,22,1089.5653043265597,15605.334686888598,1089.5653043265597,709.3333948585727,46848.38020380037,64.54143153025144,27579.913408181397,33851.422988760896,52724.92163382326,44075.84475734975,2,22,0,1,899.4493495925663,196.2102988241754,1.0107508308365247,970.5851859957968,0.0,2067637.0910931546,45985,Normal
66295.10230913127,20,13,5271.26921813353,1733.7458933760515,263.5634609066765,133.36506872123473,105648.20605887036,278.3968801934454,2149.149997457309,2100.690712282338,3236.116096838741,8374.81837943486,2,23,1,3,198.4642648139556,44.02313744381485,0.7688497740212205,232.01563312488193,16384.400520700998,80883.47531814376,6599,BFA
8711.323875365175,8,1,1302.7171144996469,5.119457429811092,162.83963931245586,5.119457429811092,149958.49146523033,50102.804397778855,0.0,30.363423888653745,33.175144458406734,1.8957340115572165,1,0,0,0,83.97954837113348,30.5105649452737,0.24919459277883366,81.08075880988687,4917.790821943516,793.1146550475296,410,DDoS
18351.941965234506,35,22,18101.78276072213,20637.1892371999,517.1937931634894,938.054056236359,2001813.1548511279,2945.4408297833725,44193.80594870012,23144.502527979465,12208.41656483255,56450.87582368431,1,28,1,0,727.6239246999241,107.6277549946581,1.101851995961797,747.3609195632216,106618.05077203945,212975.08634280087,12027,Normal
5277.975402018435,8,0,1074.5064589327433,0.0,134.3133073665929,0.0,203198.08192046455,76378.92639872248,44.96613995596027,21.00757961098263,67.45528609062842,55.804167885124855,7,0,0,1,67.15665368329645,50.31745237350199,0.23100488824287507,65.19358155544852,0.0,0.0,294,DDoS
26822.486219676535,3,17,1494.948834982582,16196.390691539567,498.3162783275273,952.7288642082099,635864.7960803205,718.8430193508608,15736.455820121362,14572.019546474152,6531.176200421884,50589.901291604896,2,7,0,0,725.5225712678686,238.64480019022494,0.8762987926086201,720.8151754476818,178971.6433000155,1716406.5749985788,7994,Normal
110683.28430658134,14,29,8130.147658054761,5817.983068185829,580.7248327181973,200.62010579951135,124890.04789608113,385.01733063258484,27926.028412230102,29200.054143854806,19160.494002410695,70698.64494384566,0,23,2,0,390.67246925885433,299.1596780507173,2.133758207263404,374.2743636184633,136728.48132604785,2694447.7104591196,8353,Normal
23746.388468641744,7,1,470.12224704276105,36.70740635902703,67.16032100610872,36.70740635902703,21334.457216457773,30589.928498167552,4.620503380111742,11.064764805030908,0.0,14.271584003430931,1,0,0,1,51.933863682567875,21.10082922920472,0.02662003357484398,50.919104048311894,5124.79672194794,1721.519671744028,401,DDoS
70027.62905517287,14,10,3926.155692576125,2106.473686827581,280.43969232686607,210.6473686827581,86134.11762770325,61.88325208390876,11740.12430190428,325.80306277810246,8213.517332201849,11608.176083331859,2,18,3,3,245.54353050481208,15.567790134721434,0.9281689457449293,248.2027608052982,96523.24729834101,43212.281306168166,4988,BFA
76159.70942823638,9,40,3111.7008432004213,14967.394976588565,345.74453813338016,374.1848744147141,234307.46374963655,635.0464557616463,39010.09533832328,43022.605982457084,1035.8560269181253,48682.59092597813,1,16,0,0,359.9647062740471,148.40601191426975,0.8958391827200217,329.41499609735024,97630.63885901342,3611872.1583703887,63596,Normal
357962.0420843531,36,14,14587.27314989387,4575.958169977151,405.2020319414964,326.8541549983679,53385.11896299002,139.29049352870132,67568.72606842763,7371.680839215114,35519.258377798,8712.878344038414,2,1,1,0,366.0280934699322,268.6299708158277,1.2495616565095242,389.66729731485094,131136.6339643858,1246587.335279012,28071,Normal
91674.6051805707,10,29,8651.685356738015,21941.466107765613,865.1685356738014,756.6022795781246,330113.6422960182,420.8272581686313,48812.467515090655,13734.71679066141,27617.92735811487,42476.96265535117,0,20,2,0,810.885407625963,116.13795986517763,1.4255461588262708,814.8797524319125,56473.167575708,2681208.438816577,26901,Normal
305.36204810794004,1,1,27.712985841127853,29.029199231126334,27.712985841127853,29.029199231126334,179927.11999648367,1611.2066347573298,3345.2897224409417,204.7408664251068,2557.093278902684,3987.556780463585,2,0,0,1,28.371092536127094,18.16769515682894,0.39599916931596907,28.34684550594167,1457.1132579552796,5790.595505665929,5385,Probe
48816.551703909805,13,15,9512.449707702255,8445.563667274608,731.7269005924811,563.0375778183072,360482.86685341666,562.0621870100745,61535.88671689903,33962.621612659874,45849.23364552479,32637.980141130916,1,3,0,0,647.3822392053942,112.15658932946832,1.034836112450947,647.6900750256575,202051.62580261036,2183413.5758618135,9654,Normal
4794.165334545341,2,0,148.1886675585815,0.0,74.09433377929075,16.272597213046232,30845.871704914145,16598.978524803388,21.055428863168654,0.0,0.0,40.61525357931285,5,1,0,1,45.183465496168495,4.858597885239021,0.12606778721484274,45.10563754450727,2153.6940145172225,144.66829198623168,462,DDoS
14753.835245139226,5,2,277.8780118864421,142.450250683578,55.57560237728842,71.225125341789,28470.126873598576,96279.88514598747,29.732257865938934,12.110333455862257,50.774482523088565,21.38058231323533,8,1,0,0,63.40036385953871,30.43607203564688,0.01920979072647111,65.2605548156529,6271.874793074432,878.1849031461684,10,DDoS
449504.33774909383,16,16,12365.936576554617,6475.626715565422,772.8710360346636,404.7266697228389,41823.267199291105,71.03150251534812,42049.03341021631,40384.289217351776,52479.60764796086,66292.09693475065,1,8,1,1,588.7988528787512,225.68400769865332,1.4971006373271256,562.1704368295062,144436.24305055823,1092593.2127034406,59677,Normal
1952221.1443336436,30,13,13230.090486711191,10111.032798294074,441.00301622370637,777.7717537149288,11950.066869140037,22.014916295957764,32271.64000758291,28298.917730319172,58382.848886530475,84311.863966023,1,18,0,0,609.3873849693175,242.83876751348004,1.2126849576669667,609.9881722649095,179170.44263466998,1657677.908060379,51007,Normal
22810.781332744613,6,0,494.8960666370981,0.0,82.48267777284968,58.778664483307494,21686.201687012,21555.54984619906,685.4059963756979,652.6396342005512,237.13221902874864,381.2473003614315,20,0,1,4,70.63067112807859,17.524381820998368,0.2529771518175655,66.38275008661404,0.0,1654.7898762556033,530,DoS
24621.351271768308,30,23,22509.945053081738,18153.096548325106,750.3315017693913,789.2650673184828,1587076.3868029355,2068.587227809476,23013.92170618167,13212.372304866261,37101.88165897768,30228.22146767184,2,13,1,1,769.798284543937,51.98661810247256,0.9433185615362893,757.1465501874168,153693.83795586528,1757429.095664744,27696,Normal
92170.33954458432,11,1,211.0917566542978,94.16936678216464,19.190159695845253,94.16936678216464,3311.5643199471897,15698.541712521126,120.67177881736399,236.8944457778265,545.5898810229784,578.16935577219,12,0,1,0,56.67976323900495,12.265576588621485,0.6830317650896798,51.505469001319156,17215.086094968086,0.0,2277,DoS
949478.8341488135,30,26,28273.022620384465,7401.401170132511,942.4340873461488,284.66927577432733,37533.10700754809,58.917671796605475,44314.82508765304,43703.38050411112,27289.233218994515,24330.575976979788,0,18,0,0,613.5516815602381,160.7223307510562,1.2368618703091576,594.224134418458,215774.1052318652,1998757.874003485,50787,Normal
301074.7922549475,18,4,11176.954160696161,1745.4360053571002,620.9418978164534,436.35900133927504,42778.776969734434,72.82964538607467,31231.468708958844,37359.94582659923,61702.9438638255,5039.222750099529,2,17,1,1,528.6504495778643,204.6285877546726,0.9215747144113073,564.2705977334992,218680.2366320588,1373872.5168235283,59283,Normal
575209.6506942493,35,28,15117.841883488289,15763.659814388304,431.93833952823684,562.987850513868,53594.21117065437,109.33520451122973,57694.701870672776,27265.347830070623,17598.646673650182,49240.2738915435,1,7,2,0,497.4630950210524,244.0153742428845,1.3826804065989302,518.4839821035943,81511.92898485223,1307907.621331227,42451,Normal
1383.4014981891992,8,1,562.1301806449312,72.46333665068062,70.2662725806164,72.46333665068062,455427.61230004457,67186.58880641795,74.09756998398703,16.364703463978806,83.77577021813221,35.283850501476394,5,0,0,0,71.36480461564851,26.14220701528188,0.07217071573251138,75.77375055689117,6421.758784018589,1323.4432186785418,235,DDoS
1545.646382688929,5,0,369.9965195630395,0.0,73.9993039126079,37.251937197450275,237841.01816474635,75025.61319207979,65.28737375332338,0.0,144.15190009861936,47.09324124734006,12,1,0,1,55.62562055502909,28.112467403532293,0.0150760100999945,50.756624981942316,5755.033438484888,1404.0248045131732,832,DDoS
6263.123164321351,13,0,1861.374134415033,0.0,143.1826257242333,93.52050876468206,296722.076971432,11951.417937962004,933.833738627803,103.91983994248142,190.08801528747728,488.47328768729693,15,1,0,1,118.35156724445768,13.162794564340984,0.41374233050839127,126.08766542972081,11957.672517399735,3713.8421210144015,661,DoS
27809.43913642206,3,0,96.95102514779337,0.0,32.31700838259779,49.42143524641719,3485.0100561826976,388.9235458826851,4106.338859864445,1397.0605858755293,324.8128786607965,1165.4080559887627,2,0,0,3,40.86922181450749,23.41784701447381,1.4065760492270103,43.98571841042535,2245.9212879995657,110.12010434497552,4219,Probe
83196.20655917248,35,3,32083.183240310464,1494.2250698939881,916.6623782945846,498.07502329799604,398799.5383925818,451.3267468088824,61168.645669858466,39716.51741576344,52960.899645364814,0.0,2,18,0,0,707.3687007962903,214.1026657439391,1.3309258094242833,726.5401781894175,81683.31243508004,3990907.026522284,25913,Normal
160090.5296421173,26,32,21942.998618328533,0.0,843.9614853203282,0.0,136215.32356419487,360.0459948133155,9094.204386889105,35959.02389371781,34248.67338811542,37938.35504558723,0,16,0,0,421.9807426601641,223.4988632883543,1.1395642872080136,406.1722999997055,114560.17953243914,761714.6395451312,60476,Normal
14888.24947156576,33,8,34721.84681253271,4420.368580244208,1052.177176137355,552.546072530526,2463595.2162525756,2580.5234285485776,32062.42109749097,31987.412872681816,57945.8248177464,66879.72535221156,0,8,0,1,802.3616243339404,164.63969363171324,1.5379837933198424,842.7029556759726,47981.85303979079,1850626.1334815274,58188,Normal
168526.36507230453,16,12,9060.316272391921,1047.8427143539675,566.2697670244951,87.32022619616396,59625.88168769305,165.16604946999098,40024.400478686,17870.92745593735,35948.60090611789,57602.08337602366,1,33,1,0,326.7949966103295,111.67728412331334,1.1170958781864118,318.13802238915775,245781.65556185076,193900.10549403774,37333,Normal
13084.92277924496,17,0,1459.7552608972112,0.0,85.86795652336536,59.92964506819243,111474.9040911396,15858.919069752385,351.8705733258953,250.63561265715552,786.4397384894555,271.2995772520834,11,2,0,0,72.8988007957789,16.43106505124628,0.18710502283497765,78.95380631430926,27463.837435652866,4188.439323892988,1174,DoS
106522.08034302565,32,53,11019.898968875263,62622.27438943958,344.37184277735196,1181.5523469705581,684902.7950666097,790.5352996224227,6596.575263428065,52425.84472352912,70772.30941733095,29710.450459689622,1,13,2,0,762.962094873955,336.81115937421384,1.349687729228851,774.4523408030293,120949.45246618753,861637.7580905028,16898,Normal
2978.540430558878,5,0,513.2589560548848,0.0,102.65179121097697,38.94263256467293,171742.34981284887,57433.60873944407,49.28110361280941,18.57154834015452,35.57123480193853,111.39906682687226,6,1,0,1,70.79721188782494,40.10190346823852,0.0,71.99614667185755,5211.938409698444,623.4936412204902,384,DDoS
754.4529442915979,8,0,939.5683494818031,0.0,117.44604368522539,16.608056110129045,1229072.8376387914,68003.99890403071,69.90790764682387,0.0,0.0,106.70620809824325,7,1,0,0,67.02704989767722,26.608759000077825,0.08825583016753166,64.20647242232859,1739.0149499626627,2007.5380628590133,713,DDoS
4291.774049707801,6,0,834.9984266877929,0.0,139.16640444796548,83.09201966016442,194105.5985366108,15461.639694389029,487.3786063531795,222.09991877436886,0.0,729.7985421874945,9,0,0,0,111.12921205406495,37.20151880327481,0.14888054616570723,102.20653956869813,23667.667342681038,11088.358482771333,2782,DoS
2204.538848701181,3,0,115.4911241986043,0.0,38.497041399534766,9.153009629420701,52151.32002147508,877.8941489395114,2022.4978761655734,3422.724385970509,2869.7910014759814,2594.021117766085,2,1,0,2,23.825025514477733,19.914926992560243,0.6174594998635761,23.844301566097897,1929.024480219782,8682.06566714258,1396,Probe
1700756.7427204824,9,6,4984.964655975303,1282.8580881292405,553.8849617750336,213.80968135487342,3683.1484704944396,8.814420782620507,26093.444818722648,27587.849186946136,46430.036977410025,59349.65138099523,1,6,0,1,383.8473215649535,155.0604139288018,0.8334367946929612,354.59689580752564,121726.48795484129,1825005.4430059048,16218,Normal
2956.435626306468,3,0,77.20962149695208,0.0,25.736540498984027,42.76967017927492,26027.742119955044,800.5149945239068,3468.9281330004787,1337.7001826554024,3049.4164832367524,4094.334976684052,2,0,0,2,34.253105339129476,7.572742589715383,0.7308077145603666,33.61291488463977,3440.2047356689422,7745.584918925435,5202,Probe
236996.0441905417,16,18,8724.91788047125,9463.518815406078,545.3073675294531,525.7510453003376,76423.27315875683,142.8595173320583,21352.966379511614,17124.277381134565,57672.909509840945,47072.77577275461,2,12,2,1,535.5292064148954,89.76669874951783,0.5676109343482781,494.13536961001057,60356.50339795195,2072715.1695168868,28065,Normal
4949.866782279642,4,1,402.7208896523425,50.23416343555729,100.68022241308563,50.23416343555729,91324.03610237969,47477.95359344359,75.8202820990438,52.26070822939276,59.497896497124415,31.601755041491693,5,0,0,1,75.45719292432146,19.69062468126678,0.0,77.36519696391244,2219.244176263472,0.0,590,DDoS
1254.2285709736814,21,3,3681.594914331897,193.02633663743717,175.31404353961415,64.34211221247905,3064810.6995281596,11674.851273382985,613.6331647617188,203.5293544126834,321.27900248608876,745.5515582335502,5,0,0,2,119.82807787604659,63.29871136775814,0.1285675223278433,121.74975402679634,23973.742038042874,7936.356486714832,1078,DoS
16859.46206144827,11,4,1334.5191097017591,174.03578544222395,121.31991906379628,43.50894636055599,89425.1926735399,24470.526485592527,494.8688780931248,119.28311527581147,841.9933284851845,581.9786605189346,8,1,0,1,82.41443271217614,57.19930650057474,0.047634008315066145,78.82350381582107,28842.407808295964,4270.751819314309,1269,DoS
169037.99662720496,34,16,29882.055537545464,4595.707343513382,878.883986398396,287.23170896958635,202765.0499590903,294.05192363928575,73568.22557414114,27031.88950177081,47137.752183129625,39667.887887712684,2,24,2,1,583.0578476839912,174.8844838185695,0.10611280769499176,653.6580837531116,82027.4369064509,3030462.243696237,37438,Normal
220185.42215990808,17,13,8841.45141745031,0.0,520.085377497077,0.0,39973.029556433874,135.6328084692273,15636.241908031785,11912.36635777016,43600.802066871314,0.0,0,17,1,0,260.0426887485385,154.71502208556893,1.499780974313977,240.4963138680183,178523.70174239823,2126238.8941394975,34112,Normal
1466.2149394513224,8,0,834.167508839243,0.0,104.27093860490538,58.285885060005285,565071.8513587766,49004.61480508031,70.39751932186032,0.767401988025501,54.291140770797725,95.6329515024182,1,1,0,1,81.27841183245533,28.912810572169537,0.1907417779339093,90.72826454261671,4878.857236532903,1495.3618540590076,830,DDoS
35623.51756764835,12,5,1936.2880302622418,437.96485294923446,161.35733585518682,87.59297058984689,66629.76448238888,14898.95827567852,0.0,254.5685361012439,357.7566447197669,851.9965250966179,5,1,1,4,124.47515322251685,36.83277820690577,0.19503418291550229,127.52460931284057,12462.662918280737,14427.577164732818,2780,DoS
2448.5900424161405,3,0,260.75092988475024,0.0,86.91697662825008,36.920111305571965,106057.09995819448,56057.7865523277,2.5679542616427398,35.24912132032864,55.780416777089016,0.0,4,1,0,1,61.918543966911024,12.879487958269522,0.18502188393811728,63.661750529852945,2687.3937473399155,678.2146885149011,1015,DDoS
84306.0619104003,9,13,4662.514691423628,6155.28966788387,518.0571879359587,473.4838206064515,126811.67219593123,257.8949198605289,102700.94598797138,25759.169367917388,84600.23908412941,33339.59353831566,2,6,0,0,495.77050427120514,169.1062770224141,0.487601898019576,484.1626282133469,54379.36305024839,1950710.4699041923,28777,Normal
6342.561700155533,2,1,63.904973071975306,49.23386577840621,31.952486535987653,49.23386577840621,17809.95513158282,110711.07421443424,26.869715984524895,20.626589661118295,27.753424736120994,23.605146644008386,4,1,0,1,40.593176157196936,18.755051402328057,0.057544474863593396,45.33035427379937,5282.477292046899,1098.2140903970692,229,DDoS
1113.237976674178,7,0,420.7397457784331,0.0,60.10567796834758,41.69090347486569,374577.56460853585,27425.06643524669,12.4507899149961,69.69258994546846,73.1504679606335,90.9075072571332,11,0,0,0,50.898290721606635,40.82294067234312,0.10376797311269582,49.53821256027374,6592.298388393712,612.8673316421535,948,DDoS
47657.58189489161,22,13,4344.205524686789,1922.1525704409287,197.46388748576317,147.85789003391758,131459.53383885126,136.17283395739645,11729.076062715332,1215.3789254950334,6854.308780285796,10939.742792829018,5,23,0,3,172.66088875984036,40.00886616224649,0.8722456894394043,180.0088081182251,71839.56378926049,28090.122673749538,27234,BFA
721.2572702044639,9,0,642.5101225780271,0.0,71.39001361978079,26.56201547519884,878637.5859188072,45315.731115501636,63.874832553859136,16.230678456072496,0.0,180.34654839481834,3,0,0,1,48.97601454748981,3.631009530679229,0.12352392641678972,48.61741408182121,7741.901720095579,931.1048753723095,836,DDoS
133234.91391190016,3,37,867.1820795015863,31065.40222344797,289.06069316719544,839.6054654985938,237885.83292054152,297.9850683723941,9988.030052911687,26114.680278173313,28163.569087980417,48186.32549077029,1,7,0,0,564.3330793328946,86.55160245642082,0.6733768261704667,544.1451987256114,175263.904210271,2673474.8808552,6909,Normal
129.68815483809124,2,1,85.24614461906239,20.124400938229336,42.623072309531196,20.124400938229336,754326.9912858674,0.0,1436.1722185455592,1805.8942007525243,120.23327091854617,2747.9376875084845,1,0,0,3,31.373736623880266,6.0470459294814205,0.6192230549305059,30.17909568450024,3120.508673306178,2365.0747482742076,178,Probe
243.70375290994298,3,1,312.39132273211766,23.37658646681286,104.13044091070589,23.37658646681286,1323464.494898969,1528.8470122104932,2444.6370756946294,9.132796170116308,2426.516306930589,5612.252117951319,1,0,0,3,63.75351368875937,0.0,0.6978889847693076,57.526145202462985,3393.582569347341,5703.612638708403,2208,Probe
37342.1322287324,18,20,9037.104761097336,3587.7973580213165,502.06137561651866,179.38986790106583,329269.6932920685,991.0768596099092,24117.658318811496,30850.970638048773,27253.905624771847,72541.03146837605,0,15,2,0,340.7256217587923,155.73130795862716,1.21241374698981,358.2243904860404,153642.63956765074,2670787.034891364,48687,Normal
1352.4018632278007,2,0,62.779666265000074,0.0,31.389833132500037,1.1735123245641361,46080.13829066746,105620.49341585429,51.37667177730893,17.869897996913227,109.03466386841129,0.0,6,1,0,1,16.281672728532087,2.574965749820617,0.03832100602368236,16.458410051457033,862.0826723061937,2807.0360387201426,520,DDoS
6790.625410761134,4,1,488.11414335465804,2.8689373581826203,122.02853583866451,2.8689373581826203,72196.75413027774,37470.826324314665,0.0,99.19286604878398,51.12895280042657,46.76924801934542,6,1,0,1,62.448736598423565,29.796658112374374,0.0205011664942598,61.52581795480756,6167.437360889931,281.98879549469723,549,DDoS
95287.05726481261,52,28,47401.53024809562,12534.523042894003,911.5678893864543,447.6615372462144,622472.5834766249,830.8489455647265,43710.47140935584,37594.990252505595,28868.50672875715,44377.24793616744,1,11,2,0,679.6147133163344,205.54516889112153,0.6200446481461352,726.4529762350772,186506.4767171412,3108671.484713481,33778,Normal
139276.409345329,37,26,27171.231351413477,8610.257191808849,734.3576040922561,331.16373814649415,255078.44626345075,449.1132920640145,38240.93048930647,18918.845057475934,34097.29160345997,48327.64614659281,1,19,1,0,532.7606711193752,281.35403000414544,1.3925742193539794,525.763493627872,152664.10573870927,640045.4235971754,44040,Normal
28720.809925606478,17,11,3167.7830854446515,2574.173179720431,186.3401814967442,234.01574361094828,199853.61638021684,232.32550706698856,7448.400666529628,2302.798258001538,8228.998585696474,13991.875054605372,2,17,2,2,210.17796255384624,23.56096351436574,1.0339982404405643,199.23466704299054,71815.8287582737,30404.041993884974,7424,BFA
3004.416855883229,1,1,51.50099015238057,24.721170783996715,51.50099015238057,24.721170783996715,25285.87271784083,768.1574492967809,1956.4579213908262,2005.6082022984328,730.3127494380428,4685.391859900987,4,1,0,3,38.11108046818864,0.0,0.7128287715995331,36.416791884158535,0.0,5202.022227432921,1124,Probe
137563.07881161032,18,5,10522.906055894366,2145.8910455610885,584.6058919941314,429.1782091122177,91429.81817457944,165.98938329936135,46091.58846102643,21807.736033269062,36958.58798804454,67650.57643525508,0,11,0,1,506.89205055317456,219.08292814900688,0.9670056022844835,524.3111525111717,163261.0580100143,1738946.3546465093,47671,Normal
85385.01912216116,51,35,25145.399086031543,21257.128575020077,493.0470409025793,607.3465307148593,537159.430333998,995.5429873596869,60832.55385100263,25994.674972246074,21724.769008788408,39879.754441750425,1,14,2,0,550.1967858087194,176.9999268583934,1.5306263509463323,584.9230570414444,86400.8503296221,2216108.878986164,51147,Normal
35478.682946627814,6,0,1040.2320077189772,0.0,173.37200128649621,86.39696617347647,29311.65434579255,7202.85916171785,577.6236285760517,326.9132541497769,795.2401058011087,697.0807801631078,5,0,1,2,129.88448372998636,44.18543875327601,0.02777301867382398,144.68807888941822,15518.515851869824,12873.39540767681,2750,DoS
17543.277717246794,27,24,6779.4091647673395,3507.7700755064143,251.08922832471626,146.15708647943393,554765.9587013476,2750.322827369713,38320.10405479515,12649.638502076408,58488.78597921612,28292.052458269914,0,12,0,1,198.6231574020751,208.50021249225068,1.007026419137696,198.84361755951682,117466.50527302429,2202793.4498763033,40435,Normal
6877.925054938549,1,0,103.61800445834336,0.0,103.61800445834336,96.94414087821269,15043.42797459021,58078.542356260295,29.091513133276372,0.0,62.17212364190217,0.0,4,0,0,0,100.28107266827803,16.07153069611826,0.32366027878486114,100.0427473143303,3159.186034345257,474.89940759828903,224,DDoS
1156.6229194587395,8,0,381.0307979047007,0.0,47.62884973808759,60.56340384963887,326610.073871583,35464.90730038384,39.498663030813844,27.070997104933134,33.71854201235847,0.0,1,1,0,1,54.09612679386323,5.995136122088681,0.0,55.41878202542455,176.91586073659346,0.0,13,DDoS
844.7897003944398,4,1,169.04788456454085,10.461401840758331,42.26197114113521,10.461401840758331,210004.03528782018,97.55459266502862,4127.944525957289,2009.6896015528719,31.681470359483228,2008.269416263985,4,1,0,4,26.361686490946774,4.082356163482377,0.6473459591844699,26.969681610674954,3534.8656413564318,6782.819130008054,1485,Probe
